,Word,Start,End,Conf,time_spent,length,std_time_spent,post_space
1647,is,601.95,602.28,100.0,0.3299999999999272,2,0.1649999999999636,0.12000000000000455
1648,maybe,602.4,602.76,100.0,0.3600000000000136,5,0.07200000000000271,0.0
1649,even,602.76,603.06,100.0,0.2999999999999545,4,0.07499999999998863,0.0
1650,more,603.06,603.33,100.0,0.2700000000000955,4,0.06750000000002387,0.0
1651,ridiculous,603.33,604.05,100.0,0.7199999999999136,10,0.07199999999999136,0.2700000000000955
1652,that,604.32,604.5,100.0,0.1799999999999499,4,0.044999999999987474,0.0
1653,slot,604.5,604.89,100.0,0.3899999999999863,4,0.09749999999999658,0.8700000000000045
1654,okay,605.76,606.09,100.0,0.3300000000000409,4,0.08250000000001023,0.08999999999991815
1655,what,606.18,606.48,100.0,0.3000000000000682,4,0.07500000000001705,0.0
1656,if,606.48,606.57,100.0,0.0900000000000318,2,0.0450000000000159,0.0
1657,we,606.57,606.69,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1658,told,606.69,606.93,100.0,0.2399999999998954,4,0.05999999999997385,0.0
1659,you,606.93,607.02,100.0,0.0900000000000318,3,0.0300000000000106,0.0
1660,about,607.02,607.23,100.0,0.2100000000000363,5,0.04200000000000726,0.0
1661,a,607.23,607.26,100.0,0.0299999999999727,1,0.0299999999999727,0.0
1662,visualization,607.26,608.04,100.0,0.7799999999999727,13,0.0599999999999979,0.3000000000000682
1663,that,608.34,608.76,100.0,0.4199999999999591,4,0.10499999999998977,0.3300000000000409
1664,used,609.09,609.54,100.0,0.4499999999999318,4,0.11249999999998295,0.06000000000005912
1665,a,609.6,609.69,76.2985,0.0900000000000318,1,0.0900000000000318,0.0
1666,color,609.69,609.99,100.0,0.2999999999999545,5,0.05999999999999091,0.0
1667,and,609.99,610.08,100.0,0.0900000000000318,3,0.0300000000000106,0.0
1668,cutting,610.08,610.29,100.0,0.2099999999999227,7,0.029999999999988956,0.0
1669,for,610.29,610.47,100.0,0.1800000000000636,3,0.0600000000000212,0.0
1670,thousands,610.47,611.31,100.0,0.8399999999999181,9,0.09333333333332423,0.0
1671,of,611.31,611.43,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1672,categorical,611.43,612.21,100.0,0.7800000000000864,11,0.07090909090909876,0.0
1673,items,612.21,612.75,100.0,0.5399999999999636,5,0.10799999999999273,0.7640109999999822
1674,some,613.514011,613.664011,100.0,0.1499999999999772,4,0.0374999999999943,0.0
1675,of,613.664011,613.724011,100.0,0.0600000000000591,2,0.03000000000002955,0.0
1676,those,613.724011,613.874011,100.0,0.1499999999999772,5,0.02999999999999544,0.0
1677,items,613.874011,614.204011,100.0,0.3300000000000409,5,0.06600000000000819,0.0
1678,got,614.204011,614.384011,100.0,0.1799999999999499,3,0.059999999999983296,0.0
1679,mapped,614.384011,614.744011,97.9968,0.3600000000000136,6,0.06000000000000227,0.030601000000046952
1680,to,614.774612,614.894011,100.0,0.1193989999999303,2,0.05969949999996515,0.0
1681,the,614.894011,615.074011,100.0,0.1800000000000636,3,0.0600000000000212,0.0
1682,same,615.074011,615.344011,100.0,0.2699999999999818,4,0.06749999999999545,0.0
1683,color,615.344011,615.674011,100.0,0.3299999999999272,5,0.06599999999998543,0.0
1684,even,615.674011,615.944011,100.0,0.2700000000000955,4,0.06750000000002387,0.0
1685,though,615.944011,616.124011,100.0,0.1799999999999499,6,0.029999999999991648,0.0
1686,they're,616.124011,616.364011,67.8539,0.2400000000000091,7,0.034285714285715585,0.0
1687,very,616.364011,616.664011,100.0,0.2999999999999545,4,0.07499999999998863,0.0
1688,different,616.664011,617.114011,100.0,0.4500000000000455,9,0.050000000000005054,0.14999999999997726
1689,and,617.264011,617.594011,92.584,0.3300000000000409,3,0.11000000000001364,0.05999999999994543
1690,some,617.654011,617.924011,100.0,0.2699999999999818,4,0.06749999999999545,0.0
1691,very,617.924011,618.134011,100.0,0.2100000000000363,4,0.052500000000009074,0.0
1692,similar,618.134011,618.494011,100.0,0.3600000000000136,7,0.05142857142857337,0.0
1693,items,618.494011,618.914011,100.0,0.4199999999999591,5,0.08399999999999182,0.09000000000003183
1694,gotten,619.004011,619.304011,62.132200000000005,0.2999999999999545,6,0.04999999999999242,0.0
1695,up,619.304011,619.484011,41.1077,0.1800000000000636,2,0.0900000000000318,0.029999999999972715
1696,to,619.514011,619.634011,96.5644,0.1200000000000045,2,0.06000000000000225,0.0
1697,completely,619.634011,620.144011,100.0,0.5099999999999909,10,0.05099999999999909,0.0
1698,different,620.144011,620.414011,100.0,0.2699999999999818,9,0.02999999999999798,0.0
1699,colors,620.414011,620.864011,98.0178,0.4500000000000455,6,0.07500000000000757,0.57000000000005
1700,what,621.434011,621.824917,100.0,0.3909059999999726,4,0.09772649999999315,0.0
1701,then,621.824917,622.274011,39.4431,0.4490939999999455,4,0.11227349999998637,0.21000000000003638
1702,ok,622.484011,622.754011,40.1304,0.2699999999999818,2,0.1349999999999909,0.18000000000006366
1703,next,622.934011,623.204046,100.0,0.2700349999998934,4,0.06750874999997335,0.0
1704,slot,623.204046,623.474011,99.7723,0.2699650000000702,4,0.06749125000001754,2.0699999999999363
1705,let's,625.544011,625.844011,100.0,0.3000000000000682,5,0.06000000000001364,0.0
1706,talk,625.844011,626.084011,100.0,0.2400000000000091,4,0.060000000000002274,0.0
1707,about,626.084011,626.264011,100.0,0.1799999999999499,5,0.03599999999998998,0.0
1708,the,626.264011,626.354011,100.0,0.0900000000000318,3,0.0300000000000106,0.0
1709,case,626.354011,626.684011,100.0,0.3300000000000409,4,0.08250000000001023,0.0
1710,of,626.684011,626.804011,100.0,0.1199999999998908,2,0.0599999999999454,0.0
1711,chronograph,626.804011,627.428658,69.33319999999999,0.6246470000000954,11,0.056786090909099585,0.6653529999999819
1712,next,628.094011,628.364011,100.0,0.2699999999999818,4,0.06749999999999545,0.0
1713,life,628.364011,628.634011,74.48,0.2699999999999818,4,0.06749999999999545,0.9600000000000364
1714,and,629.594011,629.834011,100.0,0.2400000000000091,3,0.08000000000000303,0.12000000000000455
1715,this,629.954011,630.314011,100.0,0.3600000000000136,4,0.0900000000000034,0.0
1716,is,630.314011,630.644011,100.0,0.3299999999999272,2,0.1649999999999636,0.5099999999999909
1717,the,631.154011,631.361988,82.485,0.207977000000028,3,0.069325666666676,0.0
1718,idea,631.361988,631.694011,100.0,0.3320230000000492,4,0.0830057500000123,0.0
1719,here,631.694011,631.994011,100.0,0.2999999999999545,4,0.07499999999998863,0.0
1720,this,631.994011,632.174011,100.0,0.1799999999999499,4,0.044999999999987474,0.0
1721,is,632.174011,632.294011,88.776,0.1200000000000045,2,0.06000000000000225,0.0
1722,work,632.294011,632.534011,92.8511,0.2400000000000091,4,0.060000000000002274,0.0
1723,done,632.534011,632.714011,92.8511,0.1800000000000636,4,0.0450000000000159,0.0
1724,with,632.714011,632.86348,100.0,0.1494689999999536,4,0.0373672499999884,0.0005310000000235959
1725,kit,632.864011,633.104011,88.1862,0.2400000000000091,3,0.08000000000000303,0.0
1726,holland,633.104011,633.404011,76.8712,0.2999999999999545,7,0.04285714285713636,0.0
1727,both,633.404011,633.674011,79.8673,0.2699999999999818,4,0.06749999999999545,0.5400000000000773
1728,on,634.214011,634.544011,73.86540000000001,0.3299999999999272,2,0.1649999999999636,0.06000000000005912
1729,and,634.604011,635.054011,100.0,0.4499999999999318,3,0.14999999999997726,0.21000000000003638
1730,the,635.264011,635.444011,100.0,0.1800000000000636,3,0.0600000000000212,0.0
1731,goal,635.444011,635.779951,100.0,0.3359399999999368,4,0.0839849999999842,0.0
1732,was,635.779951,636.014011,75.88709999999999,0.2340599999999995,3,0.07801999999999983,0.0
1733,to,636.014011,636.164011,100.0,0.1499999999999772,2,0.0749999999999886,0.0
1734,look,636.164011,636.374011,100.0,0.2100000000000363,4,0.052500000000009074,0.0
1735,at,636.374011,636.494011,100.0,0.1200000000000045,2,0.06000000000000225,0.0
1736,repetitive,636.494011,637.064011,100.0,0.57000000000005,10,0.057000000000005005,0.0
1737,activities,637.064011,637.694011,100.0,0.6299999999999955,10,0.06299999999999954,0.029999999999972715
1738,specifically,637.724011,638.534011,100.0,0.8099999999999454,12,0.06749999999999545,0.42000000000007276
1739,edits,638.954011,639.374011,100.0,0.4199999999999591,5,0.08399999999999182,0.0
1740,on,639.374011,639.614011,100.0,0.2400000000000091,2,0.12000000000000455,0.0
1741,wikipedia,639.614011,640.274011,100.0,0.6599999999999682,9,0.0733333333333298,0.12000000000000455
1742,and,640.394011,640.514011,100.0,0.1200000000000045,3,0.0400000000000015,0.0
1743,this,640.514011,640.664011,100.0,0.1499999999999772,4,0.0374999999999943,0.0
1744,was,640.664011,640.784011,100.0,0.1200000000000045,3,0.0400000000000015,0.0
1745,not,640.784011,640.994011,100.0,0.2100000000000363,3,0.0700000000000121,0.0
1746,like,640.994011,641.174011,100.0,0.1799999999999499,4,0.044999999999987474,0.0
1747,art,641.174011,641.322387,84.6806,0.1483760000000984,3,0.049458666666699465,0.0
1748,history,641.322387,641.594011,100.0,0.2716239999999743,7,0.038803428571424894,0.0
1749,flow,641.594011,641.864011,100.0,0.2699999999999818,4,0.06749999999999545,0.0
1750,work,641.864011,642.074011,93.2039,0.2100000000000363,4,0.052500000000009074,0.002211999999985892
1751,where,642.076223,642.224011,92.1431,0.1477879999999913,5,0.029557599999998258,0.0
1752,we're,642.224011,642.314011,100.0,0.0900000000000318,5,0.01800000000000636,0.0
1753,looking,642.314011,642.614011,100.0,0.2999999999999545,7,0.04285714285713636,0.0
1754,at,642.614011,642.704011,100.0,0.0900000000000318,2,0.0450000000000159,0.0
1755,a,642.704011,642.764011,100.0,0.0599999999999454,1,0.0599999999999454,0.0
1756,single,642.764011,643.184011,100.0,0.4200000000000727,6,0.07000000000001212,0.029999999999972715
1757,page,643.214011,643.664011,100.0,0.4499999999999318,4,0.11249999999998295,0.3000000000000682
1758,but,643.964011,644.144011,100.0,0.1799999999999499,3,0.059999999999983296,0.03966800000000603
1759,were,644.183679,644.324011,100.0,0.1403320000000576,4,0.0350830000000144,0.0
1760,followed,644.324011,644.684011,100.0,0.3600000000000136,8,0.0450000000000017,0.0
