,Word,Start,End,length,time_spent,std_time_spent,speed,post_space
1415,more,486.22,486.4,4,0.17999999999994998,0.044999999999987494,22.222222222228396,0.020000000000038654
1416,importantly,486.42,487.02,11,0.5999999999999659,0.05454545454545145,18.333333333334377,0.37999999999999545
1417,it,487.4,487.52,2,0.12000000000000455,0.060000000000002274,16.666666666666035,0.020000000000038654
1418,is,487.54,487.64,2,0.0999999999999659,0.04999999999998295,20.00000000000682,0.08000000000004093
1419,not,487.72,487.9,3,0.17999999999994998,0.059999999999983324,16.666666666671297,0.020000000000038654
1420,about,487.92,488.16,5,0.2400000000000091,0.04800000000000182,20.833333333332543,0.060000000000002274
1421,you,488.22,488.38,3,0.15999999999996817,0.05333333333332272,18.75000000000373,0.8600000000000136
1422,you,489.24,489.32,3,0.07999999999998408,0.02666666666666136,37.50000000000746,0.07999999999998408
1423,don't,489.4,489.52,5,0.12000000000000455,0.02400000000000091,41.66666666666509,0.060000000000002274
1424,need,489.58,489.7,4,0.12000000000000455,0.030000000000001137,33.33333333333207,0.0
1425,to,489.7,489.76,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.040000000000020464
1426,take,489.8,490.06,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.040000000000020464
1427,that,490.1,490.24,4,0.13999999999998636,0.03499999999999659,28.571428571431355,0.03999999999996362
1428,moment,490.28,490.58,6,0.30000000000001137,0.0500000000000019,19.999999999999243,0.020000000000038654
1429,to,490.6,490.68,2,0.07999999999998408,0.03999999999999204,25.000000000004974,0.060000000000002274
1430,prove,490.74,491.22,5,0.4800000000000182,0.09600000000000364,10.416666666666272,0.3199999999999932
1431,how,491.54,491.72,3,0.18000000000000682,0.060000000000002274,16.666666666666035,0.0999999999999659
1432,amazing,491.82,492.24,7,0.4200000000000159,0.060000000000002274,16.666666666666035,0.03999999999996362
1433,you,492.28,492.36,3,0.08000000000004093,0.02666666666668031,37.499999999980815,0.12000000000000455
1434,are,492.48,492.78,3,0.2999999999999545,0.09999999999998484,10.000000000001515,0.28000000000002956
1435,or,493.06,493.18,2,0.12000000000000455,0.060000000000002274,16.666666666666035,0.07999999999998408
1436,how,493.26,493.42,3,0.160000000000025,0.05333333333334167,18.74999999999707,0.03999999999996362
1437,much,493.46,493.66,4,0.20000000000004547,0.05000000000001137,19.999999999995453,0.060000000000002274
1438,you've,493.72,493.86,6,0.13999999999998636,0.02333333333333106,42.85714285714703,0.060000000000002274
1439,suffered,493.92,494.42,8,0.5,0.0625,16.0,0.8000000000000114
1440,somebody,495.22,495.48,8,0.2599999999999909,0.03249999999999886,30.769230769231847,0.03999999999996362
1441,else,495.52,495.68,4,0.160000000000025,0.04000000000000625,24.999999999996092,0.07999999999998408
1442,even,495.76,495.92,4,0.160000000000025,0.04000000000000625,24.999999999996092,0.03999999999996362
1443,hawking,495.96,496.3,7,0.34000000000003183,0.048571428571433116,20.58823529411572,0.03999999999996362
1444,once,496.34,496.5,4,0.160000000000025,0.04000000000000625,24.999999999996092,0.040000000000020464
1445,what,496.54,496.64,4,0.0999999999999659,0.024999999999991473,40.00000000001364,0.020000000000038654
1446,is,496.66,496.72,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.05999999999994543
1447,i,496.78,496.86,1,0.08000000000004093,0.08000000000004093,12.499999999993605,0.060000000000002274
1448,q,496.92,497.04,1,0.12000000000000455,0.12000000000000455,8.333333333333018,0.12000000000000455
1449,was,497.16,497.34,3,0.17999999999994998,0.059999999999983324,16.666666666671297,0.020000000000038654
1450,and,497.36,497.42,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.03999999999996362
1451,he,497.46,497.54,2,0.08000000000004093,0.040000000000020464,24.99999999998721,0.060000000000002274
1452,says,497.6,497.8,4,0.19999999999998863,0.04999999999999716,20.000000000001137,0.03999999999996362
1453,i,497.84,497.9,1,0.060000000000002274,0.060000000000002274,16.666666666666035,0.1400000000000432
1454,have,498.04,498.18,4,0.13999999999998636,0.03499999999999659,28.571428571431355,0.040000000000020464
1455,no,498.22,498.32,2,0.0999999999999659,0.04999999999998295,20.00000000000682,0.060000000000002274
1456,idea,498.38,498.7,4,0.3199999999999932,0.0799999999999983,12.500000000000266,0.07999999999998408
1457,people,498.78,498.98,6,0.20000000000004547,0.03333333333334091,29.99999999999318,0.03999999999996362
1458,who,499.02,499.08,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.060000000000002274
1459,brag,499.14,499.36,4,0.22000000000002728,0.05500000000000682,18.181818181815927,0.03999999999996362
1460,about,499.4,499.56,5,0.160000000000025,0.032000000000005004,31.249999999995115,0.040000000000020464
1461,their,499.6,499.7,5,0.0999999999999659,0.01999999999999318,50.00000000001705,0.020000000000038654
1462,icuser,499.72,500.18,6,0.45999999999997954,0.07666666666666326,13.043478260870145,0.040000000000020464
1463,losers,500.22,500.7,6,0.47999999999996135,0.07999999999999356,12.500000000001007,2.4600000000000364
1464,conversations,503.16,504.1,13,0.9399999999999977,0.07230769230769213,13.829787234042586,0.7199999999999704
1465,are,504.82,504.94,3,0.12000000000000455,0.040000000000001514,24.99999999999905,0.060000000000002274
1466,not,505.0,505.14,3,0.13999999999998636,0.04666666666666212,21.428571428573516,0.020000000000038654
1467,a,505.16,505.2,1,0.03999999999996362,0.03999999999996362,25.000000000022737,0.040000000000020464
1468,promotional,505.24,505.74,11,0.5,0.045454545454545456,22.0,0.01999999999998181
1469,opportunity,505.76,506.34,11,0.5799999999999841,0.052727272727271284,18.965517241379832,2.420000000000016
1470,number,508.76,509.0,6,0.2400000000000091,0.040000000000001514,24.99999999999905,0.060000000000002274
1471,seven,509.06,509.42,5,0.36000000000001364,0.07200000000000273,13.888888888888362,2.1200000000000045
1472,try,511.54,511.72,3,0.18000000000000682,0.060000000000002274,16.666666666666035,0.03999999999996362
1473,not,511.76,511.9,3,0.13999999999998636,0.04666666666666212,21.428571428573516,0.020000000000038654
1474,to,511.92,512.0,2,0.07999999999998408,0.03999999999999204,25.000000000004974,0.03999999999996362
1475,repeat,512.04,512.34,6,0.3000000000000682,0.05000000000001137,19.999999999995453,0.03999999999996362
1476,yourself,512.38,512.78,8,0.39999999999997726,0.04999999999999716,20.000000000001137,0.10000000000002274
1477,it's,512.88,513.08,4,0.20000000000004547,0.05000000000001137,19.999999999995453,0.13999999999998636
1478,condescending,513.22,513.96,13,0.7400000000000091,0.056923076923077624,17.56756756756735,0.13999999999998636
1479,and,514.1,514.2,3,0.10000000000002274,0.03333333333334091,29.99999999999318,0.03999999999996362
1480,it's,514.24,514.36,4,0.12000000000000455,0.030000000000001137,33.33333333333207,0.05999999999994543
1481,really,514.42,514.62,6,0.20000000000004547,0.03333333333334091,29.99999999999318,0.05999999999994543
1482,boring,514.68,515.04,6,0.36000000000001364,0.060000000000002274,16.666666666666035,0.2400000000000091
1483,and,515.28,515.44,3,0.16000000000008185,0.05333333333336062,18.749999999990408,0.03999999999996362
1484,we,515.48,515.54,2,0.05999999999994543,0.029999999999972715,33.33333333336365,0.08000000000004093
1485,tend,515.62,515.86,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.05999999999994543
1486,to,515.92,516.0,2,0.08000000000004093,0.040000000000020464,24.99999999998721,0.03999999999996362
1487,do,516.04,516.14,2,0.10000000000002274,0.05000000000001137,19.999999999995453,0.06000000000005912
1488,it,516.2,516.26,2,0.05999999999994543,0.029999999999972715,33.33333333336365,0.03999999999996362
1489,a,516.3,516.34,1,0.04000000000007731,0.04000000000007731,24.999999999951683,0.03999999999996362
1490,lot,516.38,516.64,3,0.2599999999999909,0.08666666666666363,11.538461538461942,0.32000000000005
1491,especially,516.96,517.46,10,0.5,0.05,20.0,0.0
1492,in,517.46,517.52,2,0.05999999999994543,0.029999999999972715,33.33333333336365,0.10000000000002274
1493,work,517.62,517.86,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.10000000000002274
1494,conversations,517.96,518.84,13,0.8799999999999955,0.06769230769230734,14.77272727272735,0.2199999999999136
1495,or,519.06,519.22,2,0.16000000000008185,0.08000000000004093,12.499999999993605,0.01999999999998181
1496,in,519.24,519.28,2,0.03999999999996362,0.01999999999998181,50.000000000045475,0.06000000000005912
1497,conversations,519.34,519.94,13,0.6000000000000227,0.046153846153847905,21.666666666665847,0.01999999999998181
1498,with,519.96,520.06,4,0.09999999999990905,0.024999999999977263,40.00000000003638,0.04000000000007731
1499,our,520.1,520.18,3,0.07999999999992724,0.026666666666642413,37.500000000034106,0.04000000000007731
1500,kids,520.22,520.58,4,0.36000000000001364,0.09000000000000341,11.11111111111069,0.31999999999993634
1501,we,520.9,520.96,2,0.06000000000005912,0.03000000000002956,33.33333333330049,0.05999999999994543
1502,have,521.02,521.1,4,0.08000000000004093,0.020000000000010232,49.99999999997442,0.01999999999998181
1503,a,521.12,521.16,1,0.03999999999996362,0.03999999999996362,25.000000000022737,0.04000000000007731
1504,point,521.2,521.46,5,0.2599999999999909,0.05199999999999818,19.230769230769905,0.01999999999998181
1505,to,521.48,521.56,2,0.07999999999992724,0.03999999999996362,25.000000000022737,0.06000000000005912
1506,make,521.62,521.84,4,0.22000000000002728,0.05500000000000682,18.181818181815927,0.1999999999999318
1507,so,522.04,522.14,2,0.10000000000002274,0.05000000000001137,19.999999999995453,0.03999999999996362
1508,we,522.18,522.24,2,0.06000000000005912,0.03000000000002956,33.33333333330049,0.05999999999994543
1509,just,522.3,522.42,4,0.12000000000000455,0.030000000000001137,33.33333333333207,0.06000000000005912
1510,keep,522.48,522.68,4,0.1999999999999318,0.04999999999998295,20.00000000000682,0.06000000000005912
1511,rephrasing,522.74,523.3,10,0.5599999999999454,0.05599999999999454,17.8571428571446,0.020000000000095497
1512,it,523.32,523.4,2,0.07999999999992724,0.03999999999996362,25.000000000022737,0.06000000000005912
1513,over,523.46,523.72,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.01999999999998181
1514,and,523.74,523.84,3,0.10000000000002274,0.03333333333334091,29.99999999999318,0.03999999999996362
1515,over,523.88,524.18,4,0.2999999999999545,0.07499999999998863,13.333333333335354,1.5400000000000773
1516,don't,525.72,525.92,5,0.1999999999999318,0.03999999999998636,25.000000000008527,0.04000000000007731
1517,do,525.96,526.04,2,0.07999999999992724,0.03999999999996362,25.000000000022737,0.04000000000007731
1518,that,526.08,526.24,4,0.15999999999996817,0.03999999999999204,25.000000000004974,0.6200000000000045
1519,number,526.86,527.06,6,0.1999999999999318,0.03333333333332197,30.000000000010232,0.04000000000007731
1520,eight,527.1,527.36,5,0.2599999999999909,0.05199999999999818,19.230769230769905,0.36000000000001364
1521,stay,527.72,527.94,4,0.22000000000002728,0.05500000000000682,18.181818181815927,0.03999999999996362
1522,out,527.98,528.1,3,0.12000000000000455,0.040000000000001514,24.99999999999905,0.0
1523,of,528.1,528.14,2,0.03999999999996362,0.01999999999998181,50.000000000045475,0.03999999999996362
1524,the,528.18,528.22,3,0.04000000000007731,0.013333333333359102,74.99999999985505,0.03999999999996362
1525,weeds,528.26,528.64,5,0.37999999999999545,0.0759999999999991,13.157894736842263,0.6000000000000227
1526,frankly,529.24,529.66,7,0.4199999999999591,0.059999999999994155,16.66666666666829,0.16000000000008185
1527,people,529.82,530.16,6,0.33999999999991815,0.05666666666665302,17.64705882353366,0.5
1528,don't,530.66,531.04,5,0.37999999999999545,0.0759999999999991,13.157894736842263,0.10000000000002274
1529,care,531.14,531.6,4,0.4600000000000364,0.1150000000000091,8.695652173912356,0.4599999999999227
1530,about,532.06,532.36,5,0.3000000000000682,0.06000000000001364,16.666666666662877,0.10000000000002274
1531,the,532.46,532.52,3,0.05999999999994543,0.01999999999998181,50.000000000045475,0.12000000000000455
1532,years,532.64,533.28,5,0.6399999999999864,0.12799999999999728,7.812500000000167,0.36000000000001364
1533,the,533.64,533.74,3,0.10000000000002274,0.03333333333334091,29.99999999999318,0.08000000000004093
1534,names,533.82,534.44,5,0.6200000000000045,0.12400000000000092,8.0645161290322,0.2799999999999727
1535,the,534.72,534.8,3,0.07999999999992724,0.026666666666642413,37.500000000034106,0.12000000000000455
1536,dates,534.92,535.4,5,0.4800000000000182,0.09600000000000364,10.416666666666272,0.22000000000002728
1537,all,535.62,535.8,3,0.17999999999994998,0.059999999999983324,16.666666666671297,0.04000000000007731
1538,those,535.84,536.02,5,0.17999999999994998,0.03599999999999,27.7777777777855,0.08000000000004093
1539,details,536.1,536.66,7,0.5599999999999454,0.0799999999999922,12.500000000001219,0.06000000000005912
1540,that,536.72,536.82,4,0.10000000000002274,0.025000000000005684,39.999999999990905,0.03999999999996362
1541,you're,536.86,537.0,6,0.13999999999998636,0.02333333333333106,42.85714285714703,0.08000000000004093
1542,struggling,537.08,537.72,10,0.6399999999999864,0.06399999999999864,15.625000000000334,0.01999999999998181
1543,to,537.74,537.82,2,0.08000000000004093,0.040000000000020464,24.99999999998721,0.05999999999994543
1544,come,537.88,538.04,4,0.15999999999996817,0.03999999999999204,25.000000000004974,0.04000000000007731
1545,up,538.08,538.22,2,0.13999999999998636,0.06999999999999318,14.285714285715677,0.2400000000000091
1546,with,538.46,538.68,4,0.2199999999999136,0.0549999999999784,18.18181818182532,0.020000000000095497
1547,in,538.7,538.78,2,0.07999999999992724,0.03999999999996362,25.000000000022737,0.04000000000007731
1548,your,538.82,538.9,4,0.07999999999992724,0.01999999999998181,50.000000000045475,0.04000000000007731
1549,mind,538.94,539.2,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.05999999999994543
1550,they,539.26,539.34,4,0.08000000000004093,0.020000000000010232,49.99999999997442,0.07999999999992724
1551,don't,539.42,539.6,5,0.18000000000006366,0.03600000000001273,27.77777777776795,0.01999999999998181
1552,care,539.62,539.84,4,0.22000000000002728,0.05500000000000682,18.181818181815927,0.2199999999999136
1553,what,540.06,540.18,4,0.12000000000000455,0.030000000000001137,33.33333333333207,0.020000000000095497
1554,they,540.2,540.28,4,0.07999999999992724,0.01999999999998181,50.000000000045475,0.06000000000005912
1555,care,540.34,540.52,4,0.17999999999994998,0.044999999999987494,22.222222222228396,0.01999999999998181
1556,about,540.54,540.72,5,0.18000000000006366,0.03600000000001273,27.77777777776795,0.01999999999998181
1557,is,540.74,540.84,2,0.10000000000002274,0.05000000000001137,19.999999999995453,0.05999999999994543
1558,you,540.9,541.06,3,0.15999999999996817,0.05333333333332272,18.75000000000373,0.900000000000091
1559,they,541.96,542.04,4,0.07999999999992724,0.01999999999998181,50.000000000045475,0.06000000000005912
1560,care,542.1,542.28,4,0.17999999999994998,0.044999999999987494,22.222222222228396,0.01999999999998181
1561,about,542.3,542.48,5,0.18000000000006366,0.03600000000001273,27.77777777776795,0.05999999999994543
1562,what,542.54,542.72,4,0.18000000000006366,0.045000000000015916,22.222222222214363,0.01999999999998181
1563,you're,542.74,542.88,6,0.13999999999998636,0.02333333333333106,42.85714285714703,0.06000000000005912
1564,like,542.94,543.4,4,0.4599999999999227,0.11499999999998067,8.695652173914505,0.7599999999999909
1565,what,544.16,544.34,4,0.18000000000006366,0.045000000000015916,22.222222222214363,0.01999999999998181
1566,you,544.36,544.44,3,0.08000000000004093,0.02666666666668031,37.499999999980815,0.07999999999992724
1567,have,544.52,544.72,4,0.20000000000004547,0.05000000000001137,19.999999999995453,0.03999999999996362
1568,in,544.76,544.84,2,0.08000000000004093,0.040000000000020464,24.99999999998721,0.05999999999994543
1569,common,544.9,545.42,6,0.5199999999999818,0.08666666666666363,11.538461538461942,0.44000000000005457
1570,so,545.86,546.04,2,0.17999999999994998,0.08999999999997499,11.111111111114198,0.16000000000008185
1571,forget,546.2,546.62,6,0.4199999999999591,0.06999999999999318,14.285714285715677,0.05999999999994543
1572,the,546.68,546.74,3,0.06000000000005912,0.020000000000019707,49.99999999995074,0.05999999999994543
1573,details,546.8,547.32,7,0.5200000000000955,0.07428571428572793,13.461538461535989,0.4599999999999227
1574,leave,547.78,547.94,5,0.16000000000008185,0.03200000000001637,31.249999999984013,0.03999999999996362
1575,amount,547.98,548.34,6,0.36000000000001364,0.060000000000002274,16.666666666666035,0.67999999999995
1576,number,549.02,549.26,6,0.2400000000000091,0.040000000000001514,24.99999999999905,0.06000000000005912
1577,nine,549.32,549.66,4,0.33999999999991815,0.08499999999997954,11.764705882355774,0.37999999999999545
1578,this,550.04,550.18,4,0.13999999999998636,0.03499999999999659,28.571428571431355,0.020000000000095497
1579,is,550.2,550.32,2,0.12000000000000455,0.060000000000002274,16.666666666666035,0.07999999999992724
1580,not,550.4,550.6,3,0.20000000000004547,0.06666666666668182,14.99999999999659,0.05999999999994543
1581,the,550.66,550.7,3,0.04000000000007731,0.013333333333359102,74.99999999985505,0.03999999999996362
1582,last,550.74,551.0,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.01999999999998181
1583,one,551.02,551.16,3,0.13999999999998636,0.04666666666666212,21.428571428573516,0.04000000000007731
1584,but,551.2,551.32,3,0.12000000000000455,0.040000000000001514,24.99999999999905,0.03999999999996362
1585,it,551.36,551.48,2,0.12000000000000455,0.060000000000002274,16.666666666666035,0.01999999999998181
1586,is,551.5,551.58,2,0.08000000000004093,0.040000000000020464,24.99999999998721,0.03999999999996362
1587,the,551.62,551.7,3,0.08000000000004093,0.02666666666668031,37.499999999980815,0.09999999999990905
1588,most,551.8,552.12,4,0.32000000000005,0.0800000000000125,12.499999999998046,0.01999999999998181
1589,important,552.14,552.62,9,0.4800000000000182,0.053333333333335356,18.74999999999929,0.01999999999998181
1590,one,552.64,552.92,3,0.2799999999999727,0.09333333333332423,10.714285714286758,0.6200000000000045
1591,listen,553.54,554.06,6,0.5199999999999818,0.08666666666666363,11.538461538461942,0.9800000000000182
1592,i,555.04,555.12,1,0.08000000000004093,0.08000000000004093,12.499999999993605,0.10000000000002274
1593,cannot,555.22,555.62,6,0.39999999999997726,0.06666666666666288,15.000000000000853,0.05999999999994543
1594,tell,555.68,555.9,4,0.22000000000002728,0.05500000000000682,18.181818181815927,0.04000000000007731
1595,you,555.94,556.04,3,0.09999999999990905,0.03333333333330302,30.000000000027285,0.12000000000000455
1596,how,556.16,556.34,3,0.18000000000006366,0.060000000000021224,16.66666666666077,0.05999999999994543
1597,many,556.4,556.62,4,0.22000000000002728,0.05500000000000682,18.181818181815927,0.2599999999999909
1598,really,556.88,557.24,6,0.36000000000001364,0.060000000000002274,16.666666666666035,0.10000000000002274
1599,important,557.34,557.82,9,0.4800000000000182,0.053333333333335356,18.74999999999929,0.01999999999998181
1600,people,557.84,558.14,6,0.2999999999999545,0.04999999999999242,20.00000000000303,0.03999999999996362
1601,have,558.18,558.28,4,0.10000000000002274,0.025000000000005684,39.999999999990905,0.04000000000007731
1602,said,558.32,558.48,4,0.15999999999996817,0.03999999999999204,25.000000000004974,0.03999999999996362
1603,that,558.52,558.6,4,0.08000000000004093,0.020000000000010232,49.99999999997442,0.05999999999994543
1604,listening,558.66,559.04,9,0.37999999999999545,0.04222222222222172,23.684210526316072,0.01999999999998181
1605,is,559.06,559.14,2,0.08000000000004093,0.040000000000020464,24.99999999998721,0.03999999999996362
1606,perhaps,559.18,559.56,7,0.37999999999999545,0.05428571428571364,18.42105263157917,0.06000000000005912
1607,the,559.62,559.72,3,0.10000000000002274,0.03333333333334091,29.99999999999318,0.17999999999994998
1608,most,559.9,560.46,4,0.5600000000000591,0.14000000000001478,7.142857142856389,0.2999999999999545
1609,the,560.76,560.84,3,0.08000000000004093,0.02666666666668031,37.499999999980815,0.2199999999999136
1610,number,561.06,561.32,6,0.2600000000001046,0.043333333333350765,23.076923076913793,0.05999999999994543
1611,one,561.38,561.52,3,0.13999999999998636,0.04666666666666212,21.428571428573516,0.03999999999996362
1612,most,561.56,561.76,4,0.20000000000004547,0.05000000000001137,19.999999999995453,0.03999999999996362
1613,important,561.8,562.12,9,0.32000000000005,0.035555555555561114,28.124999999995605,0.01999999999998181
1614,skill,562.14,562.36,5,0.22000000000002728,0.04400000000000546,22.72727272726991,0.01999999999998181
1615,that,562.38,562.48,4,0.10000000000002274,0.025000000000005684,39.999999999990905,0.01999999999998181
1616,you,562.5,562.56,3,0.05999999999994543,0.01999999999998181,50.000000000045475,0.04000000000007731
1617,could,562.6,562.68,5,0.07999999999992724,0.01599999999998545,62.50000000005684,0.04000000000007731
1618,develop,562.72,563.12,7,0.39999999999997726,0.057142857142853894,17.500000000000995,0.4199999999999591
1619,buddies,563.54,563.88,7,0.34000000000003183,0.048571428571433116,20.58823529411572,0.01999999999998181
1620,said,563.9,564.14,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.03999999999996362
1621,and,564.18,564.26,3,0.08000000000004093,0.02666666666668031,37.499999999980815,0.01999999999998181
1622,i'm,564.28,564.4,3,0.12000000000000455,0.040000000000001514,24.99999999999905,0.06000000000005912
1623,paraphrasing,564.46,565.1,12,0.6399999999999864,0.0533333333333322,18.7500000000004,0.4399999999999409
1624,if,565.54,565.68,2,0.13999999999998636,0.06999999999999318,14.285714285715677,0.020000000000095497
1625,your,565.7,565.78,4,0.07999999999992724,0.01999999999998181,50.000000000045475,0.04000000000007731
1626,mouth,565.82,566.04,5,0.2199999999999136,0.04399999999998272,22.727272727281655,0.01999999999998181
1627,is,566.06,566.16,2,0.10000000000002274,0.05000000000001137,19.999999999995453,0.04000000000007731
1628,open,566.2,566.52,4,0.31999999999993634,0.07999999999998408,12.500000000002487,0.22000000000002728
1629,you're,566.74,566.88,6,0.13999999999998636,0.02333333333333106,42.85714285714703,0.01999999999998181
1630,not,566.9,567.06,3,0.15999999999996817,0.05333333333332272,18.75000000000373,0.06000000000005912
1631,learning,567.12,567.46,8,0.34000000000003183,0.04250000000000398,23.529411764703678,0.5799999999999272
1632,and,568.04,568.18,3,0.13999999999998636,0.04666666666666212,21.428571428573516,0.04000000000007731
1633,calvin,568.22,568.52,6,0.2999999999999545,0.04999999999999242,20.00000000000303,0.06000000000005912
1634,coolish,568.58,568.9,7,0.31999999999993634,0.04571428571427662,21.875000000004352,0.04000000000007731
1635,said,568.94,569.22,4,0.2799999999999727,0.06999999999999318,14.285714285715677,0.5599999999999454
1636,no,569.78,569.9,2,0.12000000000000455,0.060000000000002274,16.666666666666035,0.08000000000004093
1637,man,569.98,570.14,3,0.15999999999996817,0.05333333333332272,18.75000000000373,0.06000000000005912
1638,ever,570.2,570.34,4,0.13999999999998636,0.03499999999999659,28.571428571431355,0.10000000000002274
1639,listened,570.44,570.84,8,0.39999999999997726,0.04999999999999716,20.000000000001137,0.05999999999994543
1640,his,570.9,571.04,3,0.13999999999998636,0.04666666666666212,21.428571428573516,0.06000000000005912
1641,way,571.1,571.32,3,0.22000000000002728,0.07333333333334242,13.636363636361946,0.05999999999994543
1642,out,571.38,571.5,3,0.12000000000000455,0.040000000000001514,24.99999999999905,0.01999999999998181
1643,of,571.52,571.58,2,0.06000000000005912,0.03000000000002956,33.33333333330049,0.01999999999998181
1644,a,571.6,571.62,1,0.01999999999998181,0.01999999999998181,50.000000000045475,0.05999999999994543
1645,job,571.68,572.02,3,0.34000000000003183,0.11333333333334394,8.82352941176388,2.1200000000000045
1646,why,574.14,574.72,3,0.5800000000000409,0.19333333333334699,5.172413793103083,0.13999999999998636
1647,do,574.86,574.96,2,0.10000000000002274,0.05000000000001137,19.999999999995453,0.03999999999996362
1648,we,575.0,575.08,2,0.08000000000004093,0.040000000000020464,24.99999999998721,0.05999999999994543
1649,not,575.14,575.28,3,0.13999999999998636,0.04666666666666212,21.428571428573516,0.06000000000005912
1650,listen,575.34,575.66,6,0.31999999999993634,0.05333333333332272,18.75000000000373,0.06000000000005912
1651,to,575.72,575.8,2,0.07999999999992724,0.03999999999996362,25.000000000022737,0.04000000000007731
1652,each,575.84,575.98,4,0.13999999999998636,0.03499999999999659,28.571428571431355,0.01999999999998181
1653,other,576.0,576.26,5,0.2599999999999909,0.05199999999999818,19.230769230769905,0.82000000000005
1654,number,577.08,577.28,6,0.1999999999999318,0.03333333333332197,30.000000000010232,0.06000000000005912
1655,one,577.34,577.58,3,0.2400000000000091,0.08000000000000303,12.499999999999526,0.33999999999991815
1656,we'd,577.92,578.1,4,0.18000000000006366,0.045000000000015916,22.222222222214363,0.03999999999996362
1657,rather,578.14,578.4,6,0.2599999999999909,0.043333333333331815,23.076923076923883,0.04000000000007731
1658,talk,578.44,578.78,4,0.33999999999991815,0.08499999999997954,11.764705882355774,0.7599999999999909
1659,what,579.54,579.66,4,0.12000000000000455,0.030000000000001137,33.33333333333207,0.01999999999998181
1660,i'm,579.68,579.78,3,0.10000000000002274,0.03333333333334091,29.99999999999318,0.06000000000005912
1661,talking,579.84,580.28,7,0.4399999999999409,0.06285714285713441,15.909090909093047,0.32000000000005
1662,i'm,580.6,580.78,3,0.17999999999994998,0.059999999999983324,16.666666666671297,0.01999999999998181
1663,in,580.8,580.86,2,0.06000000000005912,0.03000000000002956,33.33333333330049,0.05999999999994543
1664,control,580.92,581.36,7,0.44000000000005457,0.06285714285715065,15.909090909088937,0.05999999999994543
1665,i,581.42,581.48,1,0.06000000000005912,0.06000000000005912,16.666666666650244,0.01999999999998181
1666,don't,581.5,581.6,5,0.10000000000002274,0.02000000000000455,49.99999999998863,0.01999999999998181
1667,have,581.62,581.72,4,0.10000000000002274,0.025000000000005684,39.999999999990905,0.0
1668,to,581.72,581.78,2,0.05999999999994543,0.029999999999972715,33.33333333336365,0.06000000000005912
1669,hear,581.84,582.0,4,0.15999999999996817,0.03999999999999204,25.000000000004974,0.01999999999998181
1670,anything,582.02,582.4,8,0.37999999999999545,0.04749999999999943,21.05263157894762,0.04000000000007731
1671,i'm,582.44,582.52,3,0.07999999999992724,0.026666666666642413,37.500000000034106,0.03999999999996362
1672,not,582.56,582.7,3,0.14000000000010004,0.04666666666670002,21.428571428556115,0.03999999999996362
1673,interested,582.74,583.12,10,0.37999999999999545,0.03799999999999955,26.315789473684525,0.0
1674,in,583.12,583.24,2,0.12000000000000455,0.060000000000002274,16.666666666666035,0.4800000000000182
1675,i'm,583.72,583.9,3,0.17999999999994998,0.059999999999983324,16.666666666671297,0.01999999999998181
1676,the,583.92,583.98,3,0.06000000000005912,0.020000000000019707,49.99999999995074,0.03999999999996362
1677,sinner,584.02,584.26,6,0.2400000000000091,0.040000000000001514,24.99999999999905,0.01999999999998181
1678,of,584.28,584.32,2,0.04000000000007731,0.020000000000038654,49.999999999903366,0.03999999999996362
1679,attention,584.36,584.8,9,0.4399999999999409,0.04888888888888232,20.454545454548203,0.42000000000007276
1680,i,585.22,585.32,1,0.10000000000002274,0.10000000000002274,9.999999999997726,0.07999999999992724
1681,can,585.4,585.5,3,0.10000000000002274,0.03333333333334091,29.99999999999318,0.03999999999996362
1682,bolster,585.54,585.84,7,0.3000000000000682,0.0428571428571526,23.333333333328028,0.01999999999998181
1683,my,585.86,585.96,2,0.10000000000002274,0.05000000000001137,19.999999999995453,0.03999999999996362
1684,own,586.0,586.1,3,0.10000000000002274,0.03333333333334091,29.99999999999318,0.07999999999992724
1685,identity,586.18,586.62,8,0.44000000000005457,0.05500000000000682,18.181818181815927,0.5599999999999454
1686,but,587.18,587.28,3,0.10000000000002274,0.03333333333334091,29.99999999999318,0.04000000000007731
1687,there's,587.32,587.46,7,0.13999999999998636,0.01999999999999805,50.000000000004874,0.01999999999998181
1688,another,587.48,587.76,7,0.2799999999999727,0.0399999999999961,25.000000000002437,0.06000000000005912
1689,reason,587.82,588.14,6,0.31999999999993634,0.05333333333332272,18.75000000000373,0.5
1690,we,588.64,588.72,2,0.08000000000004093,0.040000000000020464,24.99999999998721,0.05999999999994543
1691,get,588.78,588.86,3,0.08000000000004093,0.02666666666668031,37.499999999980815,0.03999999999996362
1692,distracted,588.9,589.52,10,0.6200000000000045,0.06200000000000046,16.1290322580644,0.5199999999999818
