,Word,Start,End,length,time_spent,std_time_spent,speed,post_space,time
695,or,248.96,249.06,2,0.0999999999999943,0.04999999999999715,20.000000000001137,0.09999999999999432,249.01
696,you,249.16,249.22,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.060000000000002274,249.19
697,feel,249.28,249.46,4,0.1800000000000068,0.0450000000000017,22.22222222222138,0.01999999999998181,249.37
698,like,249.48,249.62,4,0.1400000000000147,0.035000000000003674,28.57142857142556,0.03999999999999204,249.55
699,you've,249.66,249.86,6,0.200000000000017,0.033333333333336164,29.99999999999744,0.03999999999999204,249.76
700,made,249.9,250.04,4,0.1399999999999863,0.034999999999996576,28.571428571431355,0.020000000000010232,249.97
701,a,250.06,250.1,1,0.039999999999992,0.039999999999992,25.00000000000497,0.0800000000000125,250.07999999999998
702,real,250.18,250.4,4,0.2199999999999988,0.0549999999999997,18.18181818181828,0.07999999999998408,250.29000000000002
703,connection,250.48,251.06,10,0.5800000000000125,0.05800000000000125,17.241379310344456,0.07999999999998408,250.76999999999998
704,or,251.14,251.2,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.040000000000020464,251.17
705,you've,251.24,251.34,6,0.0999999999999943,0.016666666666665716,60.00000000000341,0.03999999999999204,251.29000000000002
706,been,251.38,251.48,4,0.0999999999999943,0.024999999999998575,40.000000000002274,0.10000000000002274,251.43
707,perfectly,251.58,252.18,9,0.5999999999999943,0.06666666666666604,15.000000000000142,0.060000000000002274,251.88
708,understood,252.24,252.88,10,0.6399999999999864,0.06399999999999864,15.625000000000334,0.8000000000000114,252.56
709,there,253.68,253.82,5,0.1399999999999863,0.02799999999999726,35.7142857142892,0.020000000000010232,253.75
710,is,253.84,253.94,2,0.0999999999999943,0.04999999999999715,20.000000000001137,0.0800000000000125,253.89
711,no,254.02,254.2,2,0.1799999999999784,0.0899999999999892,11.111111111112445,0.12000000000000455,254.11
712,reason,254.32,254.72,6,0.4000000000000057,0.06666666666666761,14.999999999999789,0.0800000000000125,254.51999999999998
713,why,254.8,254.94,3,0.1399999999999863,0.0466666666666621,21.42857142857352,0.12000000000000455,254.87
714,most,255.06,255.34,4,0.2800000000000011,0.07000000000000027,14.285714285714228,0.0,255.2
715,of,255.34,255.42,2,0.079999999999984,0.039999999999992,25.00000000000497,0.040000000000020464,255.38
716,your,255.46,255.54,4,0.079999999999984,0.019999999999996,50.00000000000995,0.040000000000020464,255.5
717,interactions,255.58,256.26,12,0.6799999999999784,0.05666666666666487,17.64705882352997,0.3199999999999932,255.92000000000002
718,can't,256.58,256.9,5,0.3199999999999932,0.06399999999999864,15.625000000000334,0.040000000000020464,256.74
719,be,256.94,257.02,2,0.079999999999984,0.039999999999992,25.00000000000497,0.10000000000002274,256.98
720,like,257.12,257.34,4,0.2199999999999704,0.0549999999999926,18.181818181820624,0.040000000000020464,257.23
721,that,257.38,257.62,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.5799999999999841,257.5
722,so,258.2,258.28,2,0.079999999999984,0.039999999999992,25.00000000000497,0.040000000000020464,258.24
723,i,258.32,258.38,1,0.0600000000000022,0.0600000000000022,16.666666666666035,0.060000000000002274,258.35
724,have,258.44,258.56,4,0.1200000000000045,0.030000000000001126,33.33333333333207,0.07999999999998408,258.5
725,ten,258.64,258.86,3,0.2200000000000272,0.0733333333333424,13.636363636361946,0.060000000000002274,258.75
726,basic,258.92,259.26,5,0.339999999999975,0.067999999999995,14.705882352942258,0.060000000000002274,259.09000000000003
727,rules,259.32,259.66,5,0.3400000000000318,0.06800000000000636,14.7058823529398,0.13999999999998636,259.49
728,i'm,259.8,259.92,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.0,259.86
729,gonna,259.92,260.02,5,0.0999999999999659,0.01999999999999318,50.00000000001705,0.060000000000002274,259.97
730,walk,260.08,260.32,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.01999999999998181,260.2
731,you,260.34,260.38,3,0.0400000000000204,0.013333333333340134,74.99999999996163,0.040000000000020464,260.36
732,through,260.42,260.56,7,0.1399999999999863,0.019999999999998044,50.00000000000488,0.060000000000002274,260.49
733,all,260.62,260.74,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.03999999999996362,260.68
734,of,260.78,260.82,2,0.0400000000000204,0.0200000000000102,49.99999999997442,0.040000000000020464,260.79999999999995
735,them,260.86,260.96,4,0.0999999999999659,0.024999999999991473,40.00000000001364,0.060000000000002274,260.90999999999997
736,but,261.02,261.12,3,0.1000000000000227,0.033333333333340896,29.99999999999318,0.2799999999999727,261.07
737,honestly,261.4,261.82,8,0.4200000000000159,0.05250000000000199,19.047619047618326,0.10000000000002274,261.61
738,if,261.92,262.02,2,0.0999999999999659,0.04999999999998295,20.00000000000682,0.020000000000038654,261.97
739,you,262.04,262.1,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.060000000000002274,262.07000000000005
740,just,262.16,262.28,4,0.1199999999999477,0.029999999999986926,33.33333333334786,0.08000000000004093,262.22
741,choose,262.36,262.64,6,0.2799999999999727,0.04666666666666212,21.42857142857352,0.08000000000004093,262.5
742,one,262.72,262.92,3,0.1999999999999886,0.06666666666666286,15.000000000000853,0.01999999999998181,262.82000000000005
743,of,262.94,262.98,2,0.0400000000000204,0.0200000000000102,49.99999999997442,0.07999999999998408,262.96000000000004
744,them,263.06,263.24,4,0.1800000000000068,0.0450000000000017,22.22222222222138,0.5199999999999818,263.15
745,and,263.76,263.9,3,0.1399999999999863,0.0466666666666621,21.42857142857352,0.10000000000002274,263.83
746,master,264.0,264.62,6,0.6200000000000045,0.1033333333333341,9.67741935483864,0.01999999999998181,264.31
747,it,264.64,264.82,2,0.1800000000000068,0.0900000000000034,11.11111111111069,0.34000000000003183,264.73
748,you're,265.16,265.3,6,0.1399999999999863,0.02333333333333105,42.85714285714703,0.03999999999996362,265.23
749,already,265.34,265.68,7,0.3400000000000318,0.04857142857143311,20.58823529411572,0.07999999999998408,265.51
750,enjoyed,265.76,266.18,7,0.4200000000000159,0.060000000000002274,16.666666666666035,0.060000000000002274,265.97
751,better,266.24,266.46,6,0.2199999999999704,0.03666666666666173,27.272727272730936,0.060000000000002274,266.35
752,conversations,266.52,267.32,13,0.8000000000000114,0.061538461538462416,16.24999999999977,0.6999999999999886,266.91999999999996
753,number,268.02,268.24,6,0.2200000000000272,0.0366666666666712,27.27272727272389,0.03999999999996362,268.13
754,one,268.28,268.52,3,0.2400000000000091,0.08000000000000303,12.499999999999526,0.4399999999999977,268.4
755,don't,268.96,269.14,5,0.1800000000000068,0.03600000000000136,27.777777777776723,0.040000000000020464,269.04999999999995
756,multi,269.18,269.42,5,0.2400000000000091,0.04800000000000182,20.833333333332543,0.03999999999996362,269.3
757,task,269.46,269.8,4,0.3400000000000318,0.08500000000000794,11.76470588235184,0.339999999999975,269.63
758,and,270.14,270.28,3,0.1399999999999863,0.0466666666666621,21.42857142857352,0.020000000000038654,270.21
759,i,270.3,270.34,1,0.0399999999999636,0.0399999999999636,25.000000000022737,0.060000000000002274,270.32
760,don't,270.4,270.5,5,0.1000000000000227,0.02000000000000454,49.99999999998863,0.060000000000002274,270.45
761,mean,270.56,270.7,4,0.1399999999999863,0.034999999999996576,28.571428571431355,0.040000000000020464,270.63
762,just,270.74,270.94,4,0.1999999999999886,0.04999999999999715,20.000000000001137,0.10000000000002274,270.84000000000003
763,set,271.04,271.26,3,0.2199999999999704,0.07333333333332347,13.636363636365468,0.060000000000002274,271.15
764,down,271.32,271.54,4,0.2200000000000272,0.0550000000000068,18.181818181815927,0.01999999999998181,271.43
765,your,271.56,271.66,4,0.1000000000000227,0.025000000000005674,39.999999999990905,0.03999999999996362,271.61
766,cell,271.7,271.92,4,0.2200000000000272,0.0550000000000068,18.181818181815927,0.03999999999996362,271.81
767,phone,271.96,272.3,5,0.3400000000000318,0.06800000000000636,14.7058823529398,0.060000000000002274,272.13
768,or,272.36,272.44,2,0.079999999999984,0.039999999999992,25.00000000000497,0.040000000000020464,272.4
769,your,272.48,272.58,4,0.0999999999999659,0.024999999999991473,40.00000000001364,0.040000000000020464,272.53
770,tablet,272.62,273.02,6,0.3999999999999772,0.06666666666666286,15.000000000000853,0.040000000000020464,272.82
771,or,273.06,273.12,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.040000000000020464,273.09000000000003
772,your,273.16,273.26,4,0.0999999999999659,0.024999999999991473,40.00000000001364,0.040000000000020464,273.21000000000004
773,car,273.3,273.5,3,0.1999999999999886,0.06666666666666286,15.000000000000853,0.060000000000002274,273.4
774,keys,273.56,273.8,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.01999999999998181,273.68
775,or,273.82,273.84,2,0.0199999999999818,0.0099999999999909,100.00000000009096,0.040000000000020464,273.83
776,whatever,273.88,274.12,8,0.2400000000000091,0.030000000000001137,33.33333333333207,0.01999999999998181,274.0
777,is,274.14,274.18,2,0.0400000000000204,0.0200000000000102,49.99999999997442,0.040000000000020464,274.15999999999997
778,in,274.22,274.26,2,0.0399999999999636,0.0199999999999818,50.00000000004548,0.01999999999998181,274.24
779,your,274.28,274.38,4,0.1000000000000227,0.025000000000005674,39.999999999990905,0.040000000000020464,274.33
780,hand,274.42,274.7,4,0.2799999999999727,0.06999999999999318,14.285714285715676,0.28000000000002956,274.56
781,i,274.98,275.08,1,0.0999999999999659,0.0999999999999659,10.00000000000341,0.060000000000002274,275.03
782,mean,275.14,275.34,4,0.1999999999999886,0.04999999999999715,20.000000000001137,0.4000000000000341,275.24
783,be,275.74,275.86,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.0999999999999659,275.8
784,present,275.96,276.54,7,0.5800000000000409,0.08285714285714871,12.068965517240528,0.5999999999999659,276.25
785,be,277.14,277.26,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.10000000000002274,277.2
786,in,277.36,277.54,2,0.1800000000000068,0.0900000000000034,11.11111111111069,0.15999999999996817,277.45000000000005
787,that,277.7,278.12,4,0.4200000000000159,0.10500000000000398,9.523809523809163,0.21999999999997044,277.90999999999997
788,moment,278.34,278.84,6,0.5,0.08333333333333333,12.0,0.6000000000000227,278.59
789,don't,279.44,279.64,5,0.1999999999999886,0.03999999999999772,25.00000000000142,0.020000000000038654,279.53999999999996
790,be,279.66,279.72,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.07999999999998408,279.69000000000005
791,thinking,279.8,280.12,8,0.3199999999999932,0.03999999999999915,25.000000000000533,0.0,279.96000000000004
792,about,280.12,280.36,5,0.2400000000000091,0.04800000000000182,20.833333333332543,0.060000000000002274,280.24
793,your,280.42,280.54,4,0.1200000000000045,0.030000000000001126,33.33333333333207,0.39999999999997726,280.48
794,argument,280.94,281.36,8,0.4200000000000159,0.05250000000000199,19.047619047618326,0.01999999999998181,281.15
795,you,281.38,281.46,3,0.079999999999984,0.026666666666661332,37.50000000000746,0.040000000000020464,281.41999999999996
796,have,281.5,281.64,4,0.1399999999999863,0.034999999999996576,28.571428571431355,0.020000000000038654,281.57
797,to,281.66,281.7,2,0.0399999999999636,0.0199999999999818,50.00000000004548,0.040000000000020464,281.68
798,their,281.74,281.84,5,0.0999999999999659,0.01999999999999318,50.00000000001705,0.040000000000020464,281.78999999999996
799,boss,281.88,282.16,4,0.2800000000000295,0.07000000000000738,14.285714285712778,0.01999999999998181,282.02
800,don't,282.18,282.3,5,0.1200000000000045,0.024000000000000903,41.66666666666509,0.0,282.24
801,be,282.3,282.36,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.060000000000002274,282.33000000000004
802,thinking,282.42,282.66,8,0.2400000000000091,0.030000000000001137,33.33333333333207,0.01999999999998181,282.54
803,about,282.68,282.94,5,0.2599999999999909,0.05199999999999818,19.230769230769905,0.2400000000000091,282.81
804,what,283.18,283.34,4,0.1599999999999681,0.03999999999999203,25.00000000000497,0.020000000000038654,283.26
805,you're,283.36,283.48,6,0.1200000000000045,0.02000000000000075,49.9999999999981,0.01999999999998181,283.42
806,gonna,283.5,283.62,5,0.1200000000000045,0.024000000000000903,41.66666666666509,0.060000000000002274,283.56
807,have,283.68,283.84,4,0.1599999999999681,0.03999999999999203,25.00000000000497,0.060000000000002274,283.76
808,for,283.9,284.0,3,0.1000000000000227,0.033333333333340896,29.99999999999318,0.060000000000002274,283.95
809,dinner,284.06,284.28,6,0.2199999999999704,0.03666666666666173,27.272727272730936,0.020000000000038654,284.16999999999996
810,if,284.3,284.4,2,0.0999999999999659,0.04999999999998295,20.00000000000682,0.0,284.35
811,you,284.4,284.46,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.040000000000020464,284.42999999999995
812,want,284.5,284.64,4,0.1399999999999863,0.034999999999996576,28.571428571431355,0.0,284.57
813,to,284.64,284.68,2,0.0400000000000204,0.0200000000000102,49.99999999997442,0.060000000000002274,284.65999999999997
814,get,284.74,284.86,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.01999999999998181,284.8
815,out,284.88,285.04,3,0.160000000000025,0.05333333333334167,18.74999999999707,0.0,284.96000000000004
816,of,285.04,285.08,2,0.0399999999999636,0.0199999999999818,50.00000000004548,0.020000000000038654,285.06
817,the,285.1,285.16,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.03999999999996362,285.13
818,conversation,285.2,285.82,12,0.6200000000000045,0.05166666666666705,19.35483870967728,0.10000000000002274,285.51
819,get,285.92,286.02,3,0.0999999999999659,0.03333333333332197,30.000000000010232,0.020000000000038654,285.97
820,out,286.04,286.16,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.0,286.1
821,of,286.16,286.2,2,0.0399999999999636,0.0199999999999818,50.00000000004548,0.040000000000020464,286.18
822,the,286.24,286.28,3,0.0399999999999636,0.0133333333333212,75.00000000006821,0.040000000000020464,286.26
823,conversation,286.32,286.94,12,0.6200000000000045,0.05166666666666705,19.35483870967728,0.28000000000002956,286.63
824,but,287.22,287.3,3,0.079999999999984,0.026666666666661332,37.50000000000746,0.03999999999996362,287.26
825,don't,287.34,287.5,5,0.160000000000025,0.032000000000005004,31.249999999995115,0.040000000000020464,287.41999999999996
826,be,287.54,287.6,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.0999999999999659,287.57000000000005
827,half,287.7,288.02,4,0.3199999999999932,0.0799999999999983,12.500000000000266,0.060000000000002274,287.86
828,in,288.08,288.18,2,0.1000000000000227,0.05000000000001135,19.999999999995453,0.060000000000002274,288.13
829,it,288.24,288.36,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.39999999999997726,288.3
830,and,288.76,288.86,3,0.1000000000000227,0.033333333333340896,29.99999999999318,0.060000000000002274,288.81
831,half,288.92,289.2,4,0.2799999999999727,0.06999999999999318,14.285714285715676,0.040000000000020464,289.06
832,out,289.24,289.42,3,0.1800000000000068,0.06000000000000227,16.666666666666035,0.0,289.33000000000004
833,of,289.42,289.48,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.03999999999996362,289.45000000000005
834,it,289.52,289.66,2,0.1400000000000432,0.0700000000000216,14.285714285709878,0.7399999999999523,289.59000000000003
835,number,290.4,290.58,6,0.1800000000000068,0.030000000000001133,33.33333333333207,0.020000000000038654,290.49
836,two,290.6,290.72,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.5999999999999659,290.66
837,don't,291.32,291.56,5,0.2400000000000091,0.04800000000000182,20.833333333332543,0.040000000000020464,291.44
838,puntificate,291.6,292.3,11,0.6999999999999886,0.0636363636363626,15.71428571428597,0.6800000000000068,291.95000000000005
839,if,292.98,293.1,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.01999999999998181,293.04
840,you,293.12,293.2,3,0.079999999999984,0.026666666666661332,37.50000000000746,0.4000000000000341,293.15999999999997
